"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE","SUPLENTE_SEXO","SUPLENTE_EDAD_EXACTA","SUPLENTE_GRUPOS_DE_EDAD"
"595",7,48,7090000000008,8,9,0,0,"ESCOBAR MALIZA MARIA ESTHER                                                                         ","MUJERES",50.3260273972603,"DE 45 A MENOS DE 65 AÑOS","JATIVA SARCO ELVIRA ARMENIA                                                                         ","MUJERES",45.6794520547945,"DE 45 A MENOS DE 65 AÑOS"
"596",7,48,7090000000009,9,9,0,0,"LOPEZ ZUMBA CARLOS EDUARDO                                                                          ","HOMBRES",46.5808219178082,"DE 45 A MENOS DE 65 AÑOS","MONTERO CUSME LUIS ENRIQUE                                                                          ","HOMBRES",26.572602739726,"MENOS DE 30 AÑOS"
"597",7,48,7090000000010,10,9,0,0,"PARRA CACERES PURIFICACION CANDELARIA                                                               ","MUJERES",40.6575342465753,"DE 30 A MENOS DE 45 AÑOS","VELEZ PARRAGA FATIMA ELIZABETH                                                                      ","MUJERES",29.1698630136986,"MENOS DE 30 AÑOS"
"598",7,48,7090000000011,11,9,0,0,"ESCOVAR ZEVALLOS PEDRO MAURICIO                                                                     ","HOMBRES",76.4493150684931,"DE 65 AÑOS Y MÁS","ZAMORA ARANA OSWALDO GERARDO                                                                        ","HOMBRES",52.8931506849315,"DE 45 A MENOS DE 65 AÑOS"
"599",7,48,7090000000012,12,9,0,0,"PIGUAVE ARAUJO EMILIA MARILU                                                                        ","MUJERES",47.0546448087432,"DE 45 A MENOS DE 65 AÑOS","BARRAGAN CHILLOGALLO ELSA AZUCENA                                                                   ","MUJERES",49.9945205479452,"DE 45 A MENOS DE 65 AÑOS"
"600",7,48,7090000000013,13,9,0,0,"RUGEL CUSME CARLOS EDUARDO                                                                          ","HOMBRES",70.413698630137,"DE 65 AÑOS Y MÁS","CASTRO BAQUE EULOGIO UVIDO                                                                          ","HOMBRES",51.3087431693989,"DE 45 A MENOS DE 65 AÑOS"
"601",7,48,7090000000014,14,9,0,0,"JARA RUIZ MONICA SUSANA                                                                             ","MUJERES",37.1342465753425,"DE 30 A MENOS DE 45 AÑOS","RAMIREZ PAZMINO CECILIA ELISA                                                                       ","MUJERES",50.0931506849315,"DE 45 A MENOS DE 65 AÑOS"
"602",7,48,7090000000015,15,9,0,0,"CHAVEZ ONOFRE CESAR WASHINGTON                                                                      ","HOMBRES",62.8196721311475,"DE 45 A MENOS DE 65 AÑOS","RODRIGUEZ RODRIGUEZ  RAMON                                                                          ","HOMBRES",62.7287671232877,"DE 45 A MENOS DE 65 AÑOS"
"603",7,48,7090000000016,16,9,0,0,"ARIAS JIMA MARIA MERCEDES                                                                           ","MUJERES",43.7459016393443,"DE 30 A MENOS DE 45 AÑOS","SALAZAR PAREDES DEBBIE LORENA                                                                       ","MUJERES",45.9205479452055,"DE 45 A MENOS DE 65 AÑOS"
"604",7,48,7090000000017,17,9,0,0,"VALDIVIESO POSLIGUA BERNARDINO ABSALON                                                              ","HOMBRES",71.3060109289618,"DE 65 AÑOS Y MÁS","LOVATON BARRE JOSE CECILIO                                                                          ","HOMBRES",38.0109589041096,"DE 30 A MENOS DE 45 AÑOS"
"605",7,48,7090000000018,18,9,0,0,"REYES PEREZ ANA MARIA                                                                               ","MUJERES",42.4821917808219,"DE 30 A MENOS DE 45 AÑOS","CAMPOS RODRIGUEZ LIDIA ESTHER                                                                       ","MUJERES",48.2054794520548,"DE 45 A MENOS DE 65 AÑOS"
"606",7,3,7090000000019,1,9,0,0,"DELGADO PANCHANA JORGE AURELIO                                                                      ","HOMBRES",53.7342465753425,"DE 45 A MENOS DE 65 AÑOS","GARAY BAQUERIZO GLENDA YOLANDA                                                                      ","MUJERES",46.4356164383562,"DE 45 A MENOS DE 65 AÑOS"
"607",7,3,7090000000020,2,9,0,0,"DEL POZO GARAY ANDREA ALMA                                                                          ","MUJERES",20.5506849315069,"MENOS DE 30 AÑOS","KUHN CORDOVA JUAN PABLO                                                                             ","HOMBRES",34.0684931506849,"DE 30 A MENOS DE 45 AÑOS"
"608",7,3,7090000000021,3,9,0,0,"BOCCA RUIZ FELIPE ANTONIO                                                                           ","HOMBRES",42.9535519125683,"DE 30 A MENOS DE 45 AÑOS","YAGUAR CAMPOVERDE MARIA JAQUELINE                                                                   ","MUJERES",44.8,"DE 30 A MENOS DE 45 AÑOS"
"609",7,3,7090000000022,4,9,0,0,"ESPAÑA QUIÑONEZ SONNIA ESTELA                                                                     ","MUJERES",39.6967213114754,"DE 30 A MENOS DE 45 AÑOS","YCAZA MACIAS JORGE ENRIQUE                                                                          ","HOMBRES",52.3315068493151,"DE 45 A MENOS DE 65 AÑOS"
"610",7,3,7090000000023,5,9,0,0,"YONTOMO GARZON DAVID ALBERTO                                                                        ","HOMBRES",39.5355191256831,"DE 30 A MENOS DE 45 AÑOS","LAINEZ YAGUAL VICTORIA                                                                              ","MUJERES",41.1123287671233,"DE 30 A MENOS DE 45 AÑOS"
"611",7,3,7090000000024,6,9,0,0,"VILELA PINCAY ELSY YOSUNE                                                                           ","MUJERES",38.3123287671233,"DE 30 A MENOS DE 45 AÑOS","ANDRADE LUDENA BOLIVAR HERNAN                                                                       ","HOMBRES",69.641095890411,"DE 65 AÑOS Y MÁS"
"612",7,3,7090000000025,7,9,0,0,"MORAN JUNCO CRISTOBAL SERAPIO                                                                       ","HOMBRES",67.8767123287671,"DE 65 AÑOS Y MÁS","JALCA BAQUE EMERITA ELBA                                                                            ","MUJERES",60.0438356164384,"DE 45 A MENOS DE 65 AÑOS"
"613",7,3,7090000000026,8,9,0,0,"MOLINA MURILLO LOURDES SUSANA                                                                       ","MUJERES",42.1369863013699,"DE 30 A MENOS DE 45 AÑOS","SORIANO MORALES JOSE ENRIQUE                                                                        ","HOMBRES",30.4931506849315,"DE 30 A MENOS DE 45 AÑOS"
"614",7,3,7090000000027,9,9,0,0,"MOREIRA PENA PEDRO ENRIQUE                                                                          ","HOMBRES",22.3643835616438,"MENOS DE 30 AÑOS","ARROYAVE ZURITA SOFIA MARGARITA                                                                     ","MUJERES",43.9315068493151,"DE 30 A MENOS DE 45 AÑOS"
"615",7,3,7090000000028,10,9,0,0,"BALSECA BUNAY POLA EMILIA                                                                           ","MUJERES",43.6448087431694,"DE 30 A MENOS DE 45 AÑOS","BAQUERIZO MORTOLA JOSE RICARDO                                                                      ","HOMBRES",54.7287671232877,"DE 45 A MENOS DE 65 AÑOS"
"616",7,3,7090000000029,11,9,0,0,"BRIONES MENDOZA ARTURO                                                                              ","HOMBRES",53.8301369863014,"DE 45 A MENOS DE 65 AÑOS","VIVERO RAMIREZ DAISY VENITA                                                                         ","MUJERES",54.4027397260274,"DE 45 A MENOS DE 65 AÑOS"
"617",7,3,7090000000030,12,9,0,0,"JORDAN FLORES KAREN CANDY                                                                           ","MUJERES",31.5765027322404,"DE 30 A MENOS DE 45 AÑOS","ABARCA GUERRERO RAFAEL LEOPOLDO                                                                     ","HOMBRES",39.2950819672131,"DE 30 A MENOS DE 45 AÑOS"
"618",7,3,7090000000031,13,9,0,0,"MONTIEL DIAZ HECTOR BRUNO                                                                           ","HOMBRES",48.8739726027397,"DE 45 A MENOS DE 65 AÑOS","MONTERO BUSTAMANTE CINTHIA YOCONDA                                                                  ","MUJERES",22.9672131147541,"MENOS DE 30 AÑOS"
"619",7,3,7090000000032,14,9,0,0,"CARVAJAL JUNCO CRUZ ARACELY                                                                         ","MUJERES",46.3835616438356,"DE 45 A MENOS DE 65 AÑOS","CEDEÑO PULIDO MARCO XAVIER                                                                         ","HOMBRES",44.5808219178082,"DE 30 A MENOS DE 45 AÑOS"
"620",7,3,7090000000033,15,9,0,0,"PESANTES SAONA PROSPERO GONZALO                                                                     ","HOMBRES",50.1260273972603,"DE 45 A MENOS DE 65 AÑOS","CABEZAS ORTIZ AURORA DEL CARMEN                                                                     ","MUJERES",52.3561643835616,"DE 45 A MENOS DE 65 AÑOS"
"621",7,3,7090000000034,16,9,0,0,"FARIAS VARGAS GABRIELA KATHERINE                                                                    ","MUJERES",32.0575342465753,"DE 30 A MENOS DE 45 AÑOS","FRANCO GUERRERO FREDDY RAUL                                                                         ","HOMBRES",49.6164383561644,"DE 45 A MENOS DE 65 AÑOS"
"622",7,3,7090000000035,17,9,0,0,"RODRIGUEZ VILLALVA ALEX OMAR                                                                        ","HOMBRES",35.0765027322404,"DE 30 A MENOS DE 45 AÑOS","LARREATEGUI ZERNA OLGA MARIA                                                                        ","MUJERES",41.5150684931507,"DE 30 A MENOS DE 45 AÑOS"
"623",7,3,7090000000036,18,9,0,0,"CONTRERAS ROSERO SHIRLEY KARINA                                                                     ","MUJERES",29.9315068493151,"MENOS DE 30 AÑOS","MORAN SANTILLAN CESAR ALEJANDRO                                                                     ","HOMBRES",51.758904109589,"DE 45 A MENOS DE 65 AÑOS"
"624",7,4,7090000000037,1,9,0,0,"REYES HIDALGO CRISTINA EUGENIA                                                                      ","MUJERES",26.0958904109589,"MENOS DE 30 AÑOS","POVEDA RODRIGUEZ SANDRA VERONICA                                                                    ","MUJERES",27.016393442623,"MENOS DE 30 AÑOS"
"625",7,4,7090000000038,2,9,0,0,"FABARA NARANJO JUAN EMILIO                                                                          ","HOMBRES",33.4383561643836,"DE 30 A MENOS DE 45 AÑOS","BARONA MOREY GABRIEL FERNANDO                                                                       ","HOMBRES",36.9972602739726,"DE 30 A MENOS DE 45 AÑOS"
"626",7,4,7090000000039,3,9,0,0,"KRONFLE GOMEZ MARIA CRISTINA                                                                        ","MUJERES",21.8547945205479,"MENOS DE 30 AÑOS","MACIAS AVILES MARIA LORENA                                                                          ","MUJERES",31.2540983606557,"DE 30 A MENOS DE 45 AÑOS"
"627",7,4,7090000000040,4,9,0,0,"ARROBA SORIA GABRIEL VICENTE                                                                        ","HOMBRES",29.3616438356164,"MENOS DE 30 AÑOS","AVEIGA PARRA JORGE ENRIQUE                                                                          ","HOMBRES",34.7342465753425,"DE 30 A MENOS DE 45 AÑOS"
"628",7,4,7090000000041,5,9,0,0,"CANDO GOSSDENOVICH GRECIA PORFIRIA                                                                  ","MUJERES",50.041095890411,"DE 45 A MENOS DE 65 AÑOS","CHANG ALVAREZ IRLANDA CLEOTILDE                                                                     ","MUJERES",60.3068493150685,"DE 45 A MENOS DE 65 AÑOS"
"629",7,4,7090000000042,6,9,0,0,"MERA ALCIVAR GEORGE HERNANDO                                                                        ","HOMBRES",52.5397260273973,"DE 45 A MENOS DE 65 AÑOS","CHAVEZ BARREZUETA LUIS LAUTARO                                                                      ","HOMBRES",44.7616438356164,"DE 30 A MENOS DE 45 AÑOS"
"630",7,4,7090000000043,7,9,0,0,"HURTADO SIMISTERRA OBDULIA ELENA                                                                    ","MUJERES",49.758904109589,"DE 45 A MENOS DE 65 AÑOS","MEDINA ALARCON ANA ANGELITA                                                                         ","MUJERES",60.1808219178082,"DE 45 A MENOS DE 65 AÑOS"
"631",7,4,7090000000044,8,9,0,0,"TORRES HURTADO ARMANDO ANTONIO                                                                      ","HOMBRES",33.4904109589041,"DE 30 A MENOS DE 45 AÑOS","VALDEZ CEVALLOS EMILIO ENRIQUE                                                                      ","HOMBRES",55.4644808743169,"DE 45 A MENOS DE 65 AÑOS"
"632",7,4,7090000000045,9,9,0,0,"MORANTE GARCIA GRACE YOLANDA                                                                        ","MUJERES",57.6520547945205,"DE 45 A MENOS DE 65 AÑOS","ZAMBRANO MEDRANDA MARJORIE DIVINA                                                                   ","MUJERES",32.7534246575342,"DE 30 A MENOS DE 45 AÑOS"
"633",7,4,7090000000046,10,9,0,0,"BASURTO ANGEL BIENVENIDO                                                                            ","HOMBRES",48.2958904109589,"DE 45 A MENOS DE 65 AÑOS","CHILAN LUIS SEGUNDO                                                                                 ","HOMBRES",42.9972677595628,"DE 30 A MENOS DE 45 AÑOS"
"634",7,4,7090000000047,11,9,0,0,"SORIANO CARVAJAL MERCY LORENA                                                                       ","MUJERES",31.1830601092896,"DE 30 A MENOS DE 45 AÑOS","ORRALA TORRES MAYRA MARIBEL                                                                         ","MUJERES",32.1890410958904,"DE 30 A MENOS DE 45 AÑOS"
"635",7,4,7090000000048,12,9,0,0,"NUÑEZ PERALTA ELOY ANTONIO                                                                         ","HOMBRES",48.2027397260274,"DE 45 A MENOS DE 65 AÑOS","SOLIS BRIONES MARCOS ANTONIO                                                                        ","HOMBRES",44.4657534246575,"DE 30 A MENOS DE 45 AÑOS"
"636",7,4,7090000000049,13,9,0,0,"CAAMAÑO GAVILANEZ ANDREA CAROLINA                                                                  ","MUJERES",22.1232876712329,"MENOS DE 30 AÑOS","REYES HERRERA ANDREA TATIANA                                                                        ","MUJERES",21.3424657534247,"MENOS DE 30 AÑOS"
"637",7,4,7090000000050,14,9,0,0,"SOLORZANO ARIAS FERNANDO AGUSTO                                                                     ","HOMBRES",35.2377049180328,"DE 30 A MENOS DE 45 AÑOS","YAGUAL DE LA ROSA EDDY ORLANDO                                                                      ","HOMBRES",45.6054794520548,"DE 45 A MENOS DE 65 AÑOS"
"638",7,4,7090000000051,15,9,0,0,"ANGULO NEVAREZ LADYS MERCEDES                                                                       ","MUJERES",52.1041095890411,"DE 45 A MENOS DE 65 AÑOS","CANPOVERDE VALDEZ GRECIA TANNIA                                                                     ","MUJERES",40.2849315068493,"DE 30 A MENOS DE 45 AÑOS"
"639",7,4,7090000000052,16,9,0,0,"VIVANCO JARAMILLO MARIO ALFONSO                                                                     ","HOMBRES",57.8493150684931,"DE 45 A MENOS DE 65 AÑOS","ALZAMORA BARZOLA VICTOR EDUARDO                                                                     ","HOMBRES",54.3643835616438,"DE 45 A MENOS DE 65 AÑOS"
"640",7,4,7090000000053,17,9,0,0,"MORAN CALDERON JESSICA DEL JESUS                                                                    ","MUJERES",29.2219178082192,"MENOS DE 30 AÑOS","GOYA ACOSTA NELIDA MICHEL                                                                           ","MUJERES",24.8739726027397,"MENOS DE 30 AÑOS"
"641",7,4,7090000000054,18,9,0,0,"CARRION ENRIQUEZ ANTONIO JAVIER                                                                     ","HOMBRES",36.3452054794521,"DE 30 A MENOS DE 45 AÑOS","CONSTANTE NAVARRO LUIS ALBERTO                                                                      ","HOMBRES",29.9698630136986,"MENOS DE 30 AÑOS"
"642",7,5,7090000000055,1,9,0,0,"AZIN ARCE ANNABELLA EMMA                                                                            ","MUJERES",46.3369863013699,"DE 45 A MENOS DE 65 AÑOS","GALLARDO CADENA MADY ELENA                                                                          ","MUJERES",33.8767123287671,"DE 30 A MENOS DE 45 AÑOS"
"643",7,5,7090000000056,2,9,0,0,"LEDESMA GINATTA XAVIER EMILIO                                                                       ","HOMBRES",57.8027397260274,"DE 45 A MENOS DE 65 AÑOS","GARCIA MIRANDA JORGE JULIAN                                                                         ","HOMBRES",37.4383561643836,"DE 30 A MENOS DE 45 AÑOS"
"644",7,5,7090000000057,3,9,0,0,"ALMEIDA DELGADO TARYN ZULEIKA                                                                       ","MUJERES",34.5616438356164,"DE 30 A MENOS DE 45 AÑOS","MORENO HEREDIA MARIA BEATRIZ                                                                        ","MUJERES",27.0327868852459,"MENOS DE 30 AÑOS"
"645",7,5,7090000000058,4,9,0,0,"PONCE NOBOA ROBERTO JORGE                                                                           ","HOMBRES",55.6475409836066,"DE 45 A MENOS DE 65 AÑOS","MARISCAL CEPEDA DAVID EDUARDO                                                                       ","HOMBRES",44.586301369863,"DE 30 A MENOS DE 45 AÑOS"
"646",7,5,7090000000059,5,9,0,0,"MULLER GELINEK KALIL KAREN NORMA                                                                    ","MUJERES",30.879781420765,"DE 30 A MENOS DE 45 AÑOS","ARELLANO VELEZ NORMA ERIKA                                                                          ","MUJERES",42.7041095890411,"DE 30 A MENOS DE 45 AÑOS"
"647",7,5,7090000000060,6,9,0,0,"SANCHEZ CAMPOS JOSE ZUBEIR                                                                          ","HOMBRES",34.4657534246575,"DE 30 A MENOS DE 45 AÑOS","VALCARCEL ZAMBRANO ANDRES                                                                           ","HOMBRES",26.7342465753425,"MENOS DE 30 AÑOS"
"648",7,5,7090000000061,7,9,0,0,"MARTINEZ ZAPATIER ANDREA PAOLA                                                                      ","MUJERES",31.8109589041096,"DE 30 A MENOS DE 45 AÑOS","POZO PAREDES MARTHA CECILIA                                                                         ","MUJERES",26.0849315068493,"MENOS DE 30 AÑOS"
"649",7,5,7090000000062,8,9,0,0,"ZAMBRANO MIEL CARLOS ENRIQUE                                                                        ","HOMBRES",37.5561643835616,"DE 30 A MENOS DE 45 AÑOS","FAJARDO TELLO LUIGGY PATRICIO                                                                       ","HOMBRES",26.227397260274,"MENOS DE 30 AÑOS"
"650",7,5,7090000000063,9,9,0,0,"ANDRADE VASQUEZ MICHELA MARISOL                                                                     ","MUJERES",22.186301369863,"MENOS DE 30 AÑOS","BARRENO SALINAS MARIA MERCEDES                                                                      ","MUJERES",20.9342465753425,"MENOS DE 30 AÑOS"
"651",7,5,7090000000064,10,9,0,0,"VELIZ NAVARRETE CRISTOBAL TEODORO                                                                   ","HOMBRES",42.4794520547945,"DE 30 A MENOS DE 45 AÑOS","TAIPE GUAYTA JHOSEP ROBERT                                                                          ","HOMBRES",36.5315068493151,"DE 30 A MENOS DE 45 AÑOS"
"652",7,5,7090000000065,11,9,0,0,"MOLINA BENAVIDES LILIAN SUSANA                                                                      ","MUJERES",31.5300546448087,"DE 30 A MENOS DE 45 AÑOS","POZO SUAREZ SONIA FLOR                                                                              ","MUJERES",52.172602739726,"DE 45 A MENOS DE 65 AÑOS"
"653",7,5,7090000000066,12,9,0,0,"MENDOZA CASTRO RUBEN DARIO                                                                          ","HOMBRES",45.4109589041096,"DE 45 A MENOS DE 65 AÑOS","BERMEO CHALHOUB DANIEL JOSE                                                                         ","HOMBRES",48.6054794520548,"DE 45 A MENOS DE 65 AÑOS"
"654",7,5,7090000000067,13,9,0,0,"GALLEGOS LOPEZ GLADYS JOSEFINA                                                                      ","MUJERES",47.5327868852459,"DE 45 A MENOS DE 65 AÑOS","NAVARRETE BALLADARES PATRICIA NARCISA                                                               ","MUJERES",49.841095890411,"DE 45 A MENOS DE 65 AÑOS"
"655",7,5,7090000000068,14,9,0,0,"GRAU MORALES HENRY WASHINGTON                                                                       ","HOMBRES",39.379781420765,"DE 30 A MENOS DE 45 AÑOS","JALON RUIZ FAUSTO ENRIQUE                                                                           ","HOMBRES",39.8739726027397,"DE 30 A MENOS DE 45 AÑOS"
"656",7,5,7090000000069,15,9,0,0,"ZUÑIGA MACIAS MARIANA ISABEL                                                                       ","MUJERES",36.8630136986301,"DE 30 A MENOS DE 45 AÑOS","OBACO SANDOYA NANCY JACQUELINE                                                                      ","MUJERES",37.7753424657534,"DE 30 A MENOS DE 45 AÑOS"
"657",7,5,7090000000070,16,9,0,0,"SAAB SALEM DANIEL MAURICIO                                                                          ","HOMBRES",23.4863387978142,"MENOS DE 30 AÑOS","ALCIVAR SALDARRIAGA AGUSTIN AGAPITO                                                                 ","HOMBRES",56.0904109589041,"DE 45 A MENOS DE 65 AÑOS"
"658",7,5,7090000000071,17,9,0,0,"ANDRADE PARRA AMPARO DE JESUS                                                                       ","MUJERES",44.2767123287671,"DE 30 A MENOS DE 45 AÑOS","POZO SUAREZ CARMEN DEL PILAR                                                                        ","MUJERES",46.0301369863014,"DE 45 A MENOS DE 65 AÑOS"
"659",7,5,7090000000072,18,9,0,0,"PLAZA RAMIREZ MARCOS ANTONIO                                                                        ","HOMBRES",51.3606557377049,"DE 45 A MENOS DE 65 AÑOS","GARCIA BORJA WILFRIDO ESTUARDO                                                                      ","HOMBRES",52.5780821917808,"DE 45 A MENOS DE 65 AÑOS"
"660",7,9017,7090000000073,1,9,0,0,"VANEGAS CORTAZAR ALEJANDRO LORENZO                                                                  ","HOMBRES",39.5628415300546,"DE 30 A MENOS DE 45 AÑOS","QUEVEDO MADERO HUGO JOSE                                                                            ","HOMBRES",34.3890410958904,"DE 30 A MENOS DE 45 AÑOS"
"661",7,9017,7090000000074,2,9,0,0,"GARIBALDI CONFORME CARLA MARIA                                                                      ","MUJERES",26.6739726027397,"MENOS DE 30 AÑOS","GOYA CEDENO DENISSE ANDREA                                                                          ","MUJERES",24.0739726027397,"MENOS DE 30 AÑOS"
"662",7,9017,7090000000075,3,9,0,0,"PACHECO CUCALON JOSE GUSTAVO                                                                        ","HOMBRES",55.7616438356164,"DE 45 A MENOS DE 65 AÑOS","ALVAREZ AMON NELSON MESIAS                                                                          ","HOMBRES",42.2493150684932,"DE 30 A MENOS DE 45 AÑOS"
"663",7,9017,7090000000076,4,9,0,0,"ARIAS BARBA PAMELA DEL CARMEN                                                                       ","MUJERES",33.213698630137,"DE 30 A MENOS DE 45 AÑOS","JARAMILLO GRANDA MARJHA JOHANNA                                                                     ","MUJERES",27.4180327868852,"MENOS DE 30 AÑOS"
"664",7,9017,7090000000077,5,9,0,0,"CORTAZAR ARCOS LEONARDO HECTOR                                                                      ","HOMBRES",26.4493150684931,"MENOS DE 30 AÑOS","CARVACA CHAVEZ MARTIN ALBERTO                                                                       ","HOMBRES",31.5,"DE 30 A MENOS DE 45 AÑOS"
"665",7,9017,7090000000078,6,9,0,0,"DELGADO REGALADO ROSA PATRICIA                                                                      ","MUJERES",45.2958904109589,"DE 45 A MENOS DE 65 AÑOS","ROCA MECIAS PATRICIA GISELLA                                                                        ","MUJERES",31.9753424657534,"DE 30 A MENOS DE 45 AÑOS"
"666",7,9017,7090000000079,7,9,0,0,"SANCHEZ MORA SEGUNDO MARCELO                                                                        ","HOMBRES",60.7041095890411,"DE 45 A MENOS DE 65 AÑOS","RONQUILLO MORAN VICENTE IGLESIA                                                                     ","HOMBRES",60.3150684931507,"DE 45 A MENOS DE 65 AÑOS"
"667",7,9017,7090000000080,8,9,0,0,"AMORES BELTRAN ELIZABETH DEL ROCIO                                                                  ","MUJERES",45.0575342465753,"DE 45 A MENOS DE 65 AÑOS","CAICEDO CHIRIGUAYA MARTHA IRENE                                                                     ","MUJERES",52.9452054794521,"DE 45 A MENOS DE 65 AÑOS"
"668",7,9017,7090000000081,9,9,0,0,"DELGADO VERGARA LUIS ALBERTO                                                                        ","HOMBRES",58.0191780821918,"DE 45 A MENOS DE 65 AÑOS","SUAREZ ORTIZ NEY FRANCOIS                                                                           ","HOMBRES",28.1561643835616,"MENOS DE 30 AÑOS"
"669",7,9017,7090000000082,10,9,0,0,"RIVAS CARPIO JUANA ROSA                                                                             ","MUJERES",48.0849315068493,"DE 45 A MENOS DE 65 AÑOS","RIOS CEDENO AIDA DE LAS MERCEDES                                                                    ","MUJERES",28.9698630136986,"MENOS DE 30 AÑOS"
"670",7,9017,7090000000083,11,9,0,0,"GONZALEZ MOREIRA FLAVIO MALAQUIAS                                                                   ","HOMBRES",45.7095890410959,"DE 45 A MENOS DE 65 AÑOS","MENDOZA MUNOZ SERGIO ENRIQUE                                                                        ","HOMBRES",21.7506849315069,"MENOS DE 30 AÑOS"
"671",7,9017,7090000000084,12,9,0,0,"GUANO CHEQUER ALIDA CLEMENCIA                                                                       ","MUJERES",52.2301369863014,"DE 45 A MENOS DE 65 AÑOS","DELGADO REGALADO ALICIA DEL ROCIO                                                                   ","MUJERES",46.8606557377049,"DE 45 A MENOS DE 65 AÑOS"
"672",7,9017,7090000000085,13,9,0,0,"VELEZ PLAZA DENIS DAVID                                                                             ","HOMBRES",48.5780821917808,"DE 45 A MENOS DE 65 AÑOS","ONOFRE ARBOLEDA WALTER RAUL                                                                         ","HOMBRES",51.8027397260274,"DE 45 A MENOS DE 65 AÑOS"
"673",7,9017,7090000000086,14,9,0,0,"SAAVEDRA ESPANA JAQUELINE DEL ROCIO                                                                 ","MUJERES",38.7095890410959,"DE 30 A MENOS DE 45 AÑOS","BAGUI GREN NORA JACINTA                                                                             ","MUJERES",37.1232876712329,"DE 30 A MENOS DE 45 AÑOS"
"674",7,9017,7090000000087,15,9,0,0,"ESTEVES CEVALLOS ROBERTO RAMON                                                                      ","HOMBRES",57.5397260273973,"DE 45 A MENOS DE 65 AÑOS","VILLAMAR ARMIJOS HUGO BYRON                                                                         ","HOMBRES",44.9095890410959,"DE 30 A MENOS DE 45 AÑOS"
"675",7,9017,7090000000088,16,9,0,0,"LEON CAICEDO PURA                                                                                   ","MUJERES",56.8109589041096,"DE 45 A MENOS DE 65 AÑOS","RAMOS QUINONEZ MARYSABEL                                                                            ","MUJERES",30.5643835616438,"DE 30 A MENOS DE 45 AÑOS"
"676",7,9017,7090000000089,17,9,0,0,"MARTINEZ QUINONEZ FREDDY BYRON                                                                      ","HOMBRES",35.5874316939891,"DE 30 A MENOS DE 45 AÑOS","TORRES CASTRO GUILLERMO GEOVANNY                                                                    ","HOMBRES",41.8356164383562,"DE 30 A MENOS DE 45 AÑOS"
"677",7,9017,7090000000090,18,9,0,0,"LEON RIVAS OFELIA EMPERATRIZ                                                                        ","MUJERES",55.1666666666667,"DE 45 A MENOS DE 65 AÑOS","ALVAREZ CAICEDO ANA MARIA DEL PILAR                                                                 ","MUJERES",42.1835616438356,"DE 30 A MENOS DE 45 AÑOS"
"678",7,73,7090000000091,1,9,0,0,"VELASCO COLOMA CARLOS MARIA                                                                         ","HOMBRES",62.5698630136986,"DE 45 A MENOS DE 65 AÑOS","TAPIA QUINCHA PATRICIO ESTUARDO                                                                     ","HOMBRES",44.1452054794521,"DE 30 A MENOS DE 45 AÑOS"
"679",7,73,7090000000092,2,9,0,0,"GUTIERREZ ESPINOZA NANCY LEONOR                                                                     ","MUJERES",59.2486338797814,"DE 45 A MENOS DE 65 AÑOS","GIL GUTIERREZ GIA ALEXANDRA                                                                         ","MUJERES",24.9013698630137,"MENOS DE 30 AÑOS"
"680",7,73,7090000000093,3,9,0,0,"QUINTERO AGUIRRE CESAR NEVIL                                                                        ","HOMBRES",66.5808219178082,"DE 65 AÑOS Y MÁS","MORA BANCHON REYMUNDO                                                                               ","HOMBRES",50.5397260273973,"DE 45 A MENOS DE 65 AÑOS"
"681",7,73,7090000000094,4,9,0,0,"MATA ECHEVERRIA MARIUXI KATHERINE                                                                   ","MUJERES",31.5846994535519,"DE 30 A MENOS DE 45 AÑOS","GALLEGOS NIVELA MARTHA LEONOR                                                                       ","MUJERES",34.0054794520548,"DE 30 A MENOS DE 45 AÑOS"
"682",7,73,7090000000095,5,9,0,0,"MORAN HURTADO ALEX RAFAEL                                                                           ","HOMBRES",42.2191780821918,"DE 30 A MENOS DE 45 AÑOS","GAIBOR BANOS FRANKLIN OSWALDO                                                                       ","HOMBRES",47.4508196721311,"DE 45 A MENOS DE 65 AÑOS"
"683",7,73,7090000000096,6,9,0,0,"BURI OROZCO MIRIAM ELIZABETH                                                                        ","MUJERES",49.5150684931507,"DE 45 A MENOS DE 65 AÑOS","PAREDES MERA MARIA MARGARITA                                                                        ","MUJERES",56.4767123287671,"DE 45 A MENOS DE 65 AÑOS"
"684",7,73,7090000000097,7,9,0,0,"LUCERO AVILES ALBERTO ENRIQUE                                                                       ","HOMBRES",34.6301369863014,"DE 30 A MENOS DE 45 AÑOS","VELASCO CHANO CARLOS FERNANDO                                                                       ","HOMBRES",29.3561643835616,"MENOS DE 30 AÑOS"
"685",7,73,7090000000098,8,9,0,0,"VITERI CAICEDO MARIBEL JESSICA                                                                      ","MUJERES",32.4301369863014,"DE 30 A MENOS DE 45 AÑOS","MUÑOZ VALDEZ MONICA AZUCENA                                                                        ","MUJERES",27.1639344262295,"MENOS DE 30 AÑOS"
